store_id,sku_id,ranged_flag,target_cover_days,min_cover_days,max_cover_days,store_sku_capacity_units,service_level_target,store_sku_priority
STR035,SKU000585,1,12,6,26,20,0.92,1.01
STR035,SKU000586,1,12,5,20,26,0.95,0.86
STR035,SKU000587,1,14,9,26,7,0.97,0.86
STR035,SKU000588,1,14,9,28,15,0.9,0.97
STR035,SKU000589,1,18,12,32,16,0.95,0.96
STR035,SKU000590,1,12,7,22,31,0.95,0.88
STR035,SKU000591,1,10,4,24,6,0.97,0.78
STR035,SKU000592,1,10,5,20,31,0.97,0.81
STR035,SKU000593,1,18,13,32,16,0.92,0.92
STR035,SKU000595,1,12,5,22,8,0.92,0.9
STR035,SKU000596,1,21,14,31,20,0.9,0.85
STR035,SKU000598,1,18,12,26,35,0.95,0.99
STR035,SKU000600,1,18,11,32,12,0.92,0.9
STR035,SKU000601,1,16,10,24,36,0.95,0.74
STR035,SKU000603,1,21,14,35,21,0.9,0.82
STR035,SKU000605,1,10,5,20,24,0.92,0.79
STR035,SKU000606,1,10,4,20,16,0.95,0.89
STR035,SKU000607,1,14,8,28,15,0.92,0.87
STR035,SKU000608,1,16,9,30,18,0.95,0.77
STR035,SKU000609,1,16,10,28,18,0.95,0.91
STR035,SKU000611,1,14,9,28,34,0.97,0.84
STR035,SKU000614,1,12,7,22,41,0.92,0.73
STR035,SKU000615,1,10,4,24,31,0.92,0.73
STR035,SKU000617,1,14,7,22,21,0.97,0.93
STR035,SKU000618,1,18,13,32,16,0.97,0.76
STR035,SKU000619,1,21,16,35,9,0.92,0.8
STR035,SKU000621,1,14,9,22,14,0.92,0.7
STR035,SKU000622,1,16,11,24,6,0.97,0.8
STR035,SKU000623,1,16,11,26,36,0.95,0.7
STR035,SKU000624,1,18,11,28,22,0.97,0.92
STR035,SKU000625,1,21,15,29,22,0.95,0.8
STR035,SKU000627,1,10,5,18,28,0.95,0.99
STR035,SKU000628,1,10,4,20,19,0.9,0.97
STR035,SKU000630,1,21,15,29,17,0.9,0.92
STR035,SKU000633,1,10,4,18,12,0.9,0.9
STR035,SKU000636,1,21,14,29,31,0.9,0.85
STR035,SKU000637,1,21,15,33,38,0.9,0.79
STR035,SKU000641,1,21,15,31,17,0.95,0.7
STR035,SKU000642,1,10,5,18,26,0.92,0.75
STR035,SKU000643,1,14,7,28,20,0.9,0.87
STR035,SKU000645,1,16,10,24,6,0.92,0.88
STR035,SKU000647,1,12,7,20,26,0.9,0.92
STR035,SKU000648,1,10,5,18,10,0.97,0.85
STR035,SKU000649,1,16,11,24,8,0.97,0.72
STR035,SKU000650,1,12,7,22,29,0.95,0.83
STR035,SKU000651,1,14,7,28,8,0.92,0.85
STR035,SKU000653,1,12,5,22,7,0.97,0.76
STR035,SKU000655,1,18,12,26,35,0.95,0.85
STR035,SKU000656,1,10,5,24,23,0.9,0.76
STR035,SKU000657,1,16,10,24,30,0.97,0.78
STR035,SKU000658,1,16,9,30,41,0.97,1.02
STR035,SKU000661,1,12,6,26,26,0.92,0.76
STR035,SKU000662,1,12,7,26,22,0.95,0.86
STR035,SKU000663,1,10,4,18,31,0.9,0.89
STR035,SKU000664,1,16,11,24,15,0.9,0.75
STR035,SKU000667,1,14,7,24,33,0.97,0.71
STR035,SKU000668,1,12,6,26,36,0.95,0.85
STR035,SKU000669,1,10,4,18,12,0.95,0.84
STR035,SKU000670,1,10,5,22,6,0.95,0.73
STR035,SKU000671,1,10,4,24,22,0.9,0.76
STR035,SKU000672,1,18,12,28,24,0.97,1.0
STR035,SKU000673,1,10,4,24,22,0.92,1.01
STR035,SKU000674,1,10,5,20,8,0.97,0.89
STR035,SKU000675,1,14,7,26,7,0.9,0.78
STR035,SKU000676,1,10,5,18,30,0.97,0.75
STR035,SKU000677,1,14,7,26,9,0.92,0.82
STR035,SKU000678,1,16,9,30,16,0.92,0.92
STR035,SKU000679,1,10,5,20,9,0.95,1.02
STR035,SKU000680,1,18,13,32,21,0.92,0.95
STR035,SKU000681,1,16,11,28,25,0.9,0.88
STR035,SKU000682,1,10,4,22,27,0.9,0.83
STR035,SKU000683,1,14,7,24,9,0.97,1.04
STR035,SKU000684,1,21,16,33,32,0.92,0.84
STR035,SKU000685,1,16,9,30,16,0.97,0.74
STR035,SKU000686,1,16,9,30,10,0.92,0.93
STR035,SKU000688,1,16,10,30,10,0.95,0.9
STR035,SKU000689,1,18,12,26,17,0.92,0.83
STR035,SKU000691,1,10,4,22,36,0.9,0.93
STR035,SKU000692,1,18,12,30,19,0.95,0.98
STR035,SKU000693,1,18,13,28,41,0.95,0.74
STR035,SKU000695,1,10,4,24,30,0.9,1.01
STR035,SKU000696,1,12,5,24,39,0.95,1.02
STR035,SKU000697,1,18,13,28,22,0.95,0.7
STR035,SKU000698,1,14,7,22,28,0.92,0.95
STR035,SKU000699,1,10,4,24,7,0.95,0.99
STR035,SKU000700,1,14,7,28,41,0.97,0.95
STR035,SKU000702,1,10,5,22,42,0.9,0.79
STR035,SKU000703,1,12,6,26,12,0.95,0.79
STR035,SKU000704,1,14,8,24,30,0.95,0.87
STR035,SKU000705,1,16,9,26,10,0.97,0.87
STR035,SKU000706,1,16,9,26,28,0.92,0.99
STR035,SKU000707,1,16,11,26,21,0.9,0.76
STR035,SKU000709,1,21,16,33,31,0.95,0.91
STR035,SKU000712,1,18,11,28,28,0.9,0.82
STR035,SKU000713,1,18,12,30,31,0.97,0.7
STR035,SKU000715,1,12,5,24,25,0.97,0.92
STR035,SKU000716,1,21,14,31,23,0.95,0.71
STR035,SKU000717,1,16,11,24,31,0.9,0.96
STR035,SKU000721,1,18,12,30,26,0.9,1.01
STR035,SKU000724,1,14,8,22,9,0.95,0.82
STR035,SKU000725,1,16,10,24,40,0.92,0.92
STR035,SKU000726,1,14,7,24,21,0.9,1.04
STR035,SKU000727,1,16,10,26,22,0.9,0.75
STR035,SKU000728,1,14,7,26,31,0.97,0.72
STR035,SKU000729,1,18,12,32,22,0.97,0.81
STR035,SKU000731,1,14,9,28,25,0.9,0.95
STR035,SKU000732,1,14,7,28,29,0.9,0.75
STR035,SKU000733,1,21,16,29,23,0.9,0.91
STR035,SKU000735,1,14,8,24,21,0.92,0.84
STR035,SKU000738,1,18,12,26,31,0.97,0.95
STR035,SKU000739,1,14,9,28,38,0.97,0.89
STR035,SKU000740,1,21,16,35,35,0.97,0.76
STR035,SKU000741,1,14,7,24,36,0.9,0.89
STR035,SKU000742,1,21,15,31,9,0.97,0.74
STR035,SKU000744,1,18,11,30,35,0.9,0.96
STR035,SKU000746,1,18,13,26,11,0.9,0.79
STR035,SKU000747,1,14,7,22,18,0.92,0.85
STR035,SKU000749,1,21,15,35,27,0.9,0.9
STR035,SKU000750,1,14,9,28,8,0.92,0.86
STR035,SKU000751,1,18,13,28,7,0.9,0.73
STR035,SKU000752,1,10,4,18,19,0.9,0.81
STR035,SKU000753,1,18,12,32,16,0.95,0.87
STR035,SKU000755,1,16,9,26,7,0.97,0.77
STR035,SKU000756,1,10,5,18,25,0.92,0.85
STR035,SKU000757,1,12,6,22,29,0.97,0.97
STR035,SKU000760,1,14,8,22,20,0.92,0.78
STR035,SKU000761,1,12,7,20,21,0.9,0.84
STR035,SKU000762,1,16,11,24,15,0.9,0.84
STR035,SKU000763,1,16,11,28,23,0.9,0.77
STR035,SKU000764,1,18,11,26,17,0.9,1.03
STR035,SKU000765,1,21,16,35,15,0.97,0.82
STR035,SKU000766,1,14,7,26,28,0.95,0.99
STR035,SKU000767,1,21,15,29,13,0.92,0.76
STR035,SKU000768,1,16,10,28,10,0.97,0.92
STR035,SKU000769,1,12,6,22,28,0.9,0.72
STR035,SKU000770,1,14,9,26,22,0.97,0.93
STR035,SKU000773,1,12,6,26,32,0.95,0.75
STR035,SKU000775,1,18,12,30,10,0.9,0.99
STR035,SKU000777,1,18,12,30,32,0.97,0.84
STR035,SKU000779,1,14,7,26,25,0.97,0.87
STR035,SKU000780,1,18,13,26,24,0.9,0.83
STR035,SKU000781,1,14,8,26,14,0.9,0.76
STR035,SKU000782,1,14,7,28,41,0.95,0.8
STR035,SKU000783,1,16,10,26,29,0.9,0.7
STR035,SKU000784,1,10,4,18,9,0.92,0.8
STR035,SKU000786,1,12,7,24,28,0.9,0.97
STR035,SKU000788,1,18,13,26,21,0.9,0.74
STR035,SKU000789,1,18,11,30,26,0.92,1.01
STR035,SKU000790,1,10,4,24,10,0.97,0.9
STR035,SKU000791,1,16,10,30,20,0.97,0.77
STR035,SKU000792,1,18,13,26,26,0.97,0.96
STR035,SKU000793,1,16,9,30,11,0.95,0.85
STR035,SKU000794,1,21,16,33,22,0.92,0.89
STR035,SKU000795,1,18,12,32,31,0.97,0.95
STR035,SKU000796,1,18,13,30,7,0.92,0.97
STR035,SKU000799,1,21,15,35,29,0.9,0.77
STR035,SKU000800,1,16,10,24,28,0.95,0.88
STR035,SKU000801,1,16,11,30,3,0.97,0.79
STR035,SKU000802,1,12,7,24,6,0.9,0.81
STR035,SKU000803,1,21,15,33,6,0.92,0.94
STR035,SKU000804,1,18,13,28,3,0.9,0.77
STR035,SKU000805,1,14,9,26,4,0.95,1.04
STR035,SKU000806,1,18,11,28,8,0.97,0.94
STR035,SKU000808,1,12,5,26,9,0.9,0.75
STR035,SKU000809,1,10,4,22,10,0.92,0.87
STR035,SKU000811,1,14,9,26,11,0.97,0.83
STR035,SKU000814,1,18,12,28,3,0.9,0.92
STR035,SKU000818,1,18,12,32,10,0.95,0.83
STR035,SKU000819,1,14,8,22,11,0.92,0.8
STR035,SKU000820,1,21,15,31,13,0.95,1.01
STR035,SKU000821,1,18,11,26,15,0.95,0.89
STR035,SKU000822,1,16,11,24,11,0.95,0.84
STR035,SKU000824,1,18,11,26,5,0.92,0.81
STR035,SKU000825,1,21,14,29,10,0.92,0.92
STR035,SKU000827,1,16,10,26,3,0.92,0.99
STR035,SKU000828,1,18,13,32,2,0.97,0.93
STR035,SKU000830,1,10,4,24,9,0.97,0.8
STR035,SKU000832,1,21,15,31,7,0.92,0.77
STR035,SKU000834,1,10,4,22,14,0.9,0.87
STR035,SKU000838,1,10,4,18,9,0.97,0.81
STR035,SKU000840,1,10,4,22,15,0.95,0.86
STR035,SKU000842,1,16,9,24,2,0.95,1.0
STR035,SKU000843,1,10,4,22,5,0.9,0.96
STR035,SKU000844,1,14,9,28,11,0.95,0.97
STR035,SKU000845,1,10,5,18,7,0.9,0.81
STR035,SKU000846,1,16,10,24,13,0.95,0.94
STR035,SKU000847,1,18,13,30,3,0.95,0.98
STR035,SKU000848,1,12,7,26,6,0.92,1.03
STR035,SKU000850,1,12,6,22,10,0.9,0.97
STR035,SKU000853,1,21,14,29,5,0.97,1.02
STR035,SKU000855,1,12,7,20,14,0.92,0.97
STR035,SKU000856,1,16,11,26,12,0.95,1.01
STR035,SKU000857,1,14,9,26,13,0.92,0.85
STR035,SKU000858,1,10,4,22,7,0.95,0.71
STR035,SKU000859,1,21,16,33,15,0.95,0.97
STR035,SKU000860,1,14,7,24,13,0.95,0.82
STR035,SKU000861,1,12,5,24,3,0.97,0.99
STR035,SKU000862,1,10,4,20,13,0.97,0.87
STR035,SKU000863,1,21,15,35,5,0.92,0.76
STR035,SKU000865,1,21,15,33,15,0.9,0.8
STR035,SKU000866,1,14,9,22,14,0.92,0.96
STR035,SKU000867,1,21,14,31,11,0.95,0.97
STR035,SKU000869,1,21,16,29,3,0.97,0.81
STR035,SKU000870,1,12,5,26,4,0.97,0.91
STR035,SKU000871,1,12,5,22,9,0.97,0.99
STR035,SKU000873,1,21,15,29,16,0.92,0.75
STR035,SKU000874,1,16,11,30,3,0.97,1.03
STR035,SKU000876,1,12,6,22,7,0.97,1.02
STR035,SKU000877,1,21,16,35,3,0.9,0.88
STR035,SKU000878,1,10,4,22,2,0.9,0.87
STR035,SKU000879,1,16,10,28,13,0.95,0.96
STR035,SKU000880,1,18,13,32,4,0.9,0.76
STR035,SKU000882,1,14,8,24,5,0.9,0.92
STR035,SKU000883,1,14,9,22,12,0.92,0.98
STR035,SKU000884,1,14,7,24,7,0.9,0.82
STR035,SKU000886,1,18,11,26,8,0.92,0.82
STR035,SKU000888,1,12,5,20,9,0.95,1.02
STR035,SKU000889,1,14,7,24,8,0.92,0.72
STR035,SKU000890,1,21,14,31,10,0.9,0.95
STR035,SKU000898,1,21,16,35,11,0.95,0.83
STR035,SKU000899,1,14,9,26,11,0.92,0.77
STR035,SKU000900,1,21,15,35,6,0.95,0.89
STR035,SKU000901,1,21,14,33,13,0.95,0.96
STR035,SKU000902,1,14,9,28,3,0.95,0.93
STR035,SKU000903,1,10,4,22,11,0.97,0.81
STR035,SKU000905,1,14,8,22,3,0.97,0.76
STR035,SKU000906,1,16,10,30,16,0.95,0.71
STR035,SKU000907,1,10,4,20,3,0.9,0.93
STR035,SKU000908,1,21,15,29,12,0.9,1.01
STR035,SKU000909,1,16,11,28,12,0.9,0.87
STR035,SKU000911,1,16,11,30,15,0.97,0.8
STR035,SKU000913,1,21,16,29,11,0.97,0.84
STR035,SKU000915,1,18,13,28,3,0.95,1.04
STR035,SKU000917,1,10,4,24,6,0.9,0.81
STR035,SKU000918,1,12,6,20,8,0.9,0.77
STR035,SKU000920,1,14,8,28,15,0.97,0.8
STR035,SKU000921,1,14,7,28,9,0.9,0.78
STR035,SKU000922,1,14,7,22,4,0.92,0.84
STR035,SKU000923,1,18,12,30,14,0.92,0.85
STR035,SKU000924,1,18,12,26,7,0.9,0.9
STR035,SKU000926,1,21,15,35,12,0.95,0.74
STR035,SKU000928,1,12,6,22,8,0.97,0.78
STR035,SKU000930,1,18,13,28,10,0.9,0.93
STR035,SKU000931,1,14,7,24,13,0.9,0.71
STR035,SKU000932,1,12,7,22,8,0.92,0.87
STR035,SKU000933,1,12,6,20,4,0.95,0.96
STR035,SKU000935,1,18,13,28,16,0.95,0.78
STR035,SKU000937,1,12,6,24,15,0.92,0.7
STR035,SKU000939,1,12,6,26,14,0.95,0.72
STR035,SKU000940,1,21,14,29,9,0.95,0.91
STR035,SKU000942,1,12,7,20,3,0.97,0.88
STR035,SKU000943,1,10,4,24,10,0.9,1.04
STR035,SKU000944,1,18,13,26,4,0.95,0.7
STR035,SKU000945,1,14,9,22,16,0.9,0.76
STR035,SKU000946,1,21,14,33,16,0.9,0.82
STR035,SKU000949,1,12,5,22,9,0.9,0.82
STR035,SKU000950,1,12,6,26,5,0.97,0.82
STR035,SKU000951,1,16,9,26,10,0.9,0.8
STR035,SKU000952,1,10,4,22,13,0.92,0.93
STR035,SKU000956,1,10,4,22,5,0.92,0.8
STR035,SKU000957,1,10,5,22,15,0.9,0.9
STR035,SKU000959,1,21,15,35,8,0.97,1.01
STR035,SKU000960,1,12,5,22,7,0.97,0.99
STR035,SKU000962,1,14,7,28,5,0.95,0.99
STR035,SKU000963,1,21,16,33,15,0.97,1.03
STR035,SKU000964,1,18,11,28,3,0.9,0.81
STR035,SKU000965,1,18,12,30,10,0.9,0.83
STR035,SKU000966,1,10,5,18,9,0.9,0.87
STR035,SKU000967,1,16,10,30,14,0.92,0.87
STR035,SKU000968,1,12,5,20,8,0.97,0.94
STR035,SKU000969,1,21,14,31,10,0.95,0.93
STR035,SKU000971,1,10,5,24,9,0.92,0.93
STR035,SKU000972,1,21,15,35,12,0.95,0.78
STR035,SKU000974,1,21,16,35,3,0.9,1.03
STR035,SKU000975,1,12,7,20,2,0.92,0.93
STR035,SKU000977,1,18,13,28,7,0.97,0.77
STR035,SKU000978,1,10,5,24,2,0.9,0.86
STR035,SKU000980,1,10,5,24,10,0.97,0.7
STR035,SKU000981,1,14,9,28,4,0.92,0.91
STR035,SKU000985,1,18,12,28,6,0.95,0.91
STR035,SKU000988,1,14,9,22,7,0.95,0.88
STR035,SKU000993,1,14,7,26,6,0.92,0.75
STR035,SKU000995,1,12,6,22,12,0.9,1.01
STR035,SKU000998,1,12,6,26,16,0.95,0.97
STR035,SKU001001,1,12,7,20,2,0.9,0.82
STR035,SKU001002,1,12,7,20,3,0.92,0.75
STR035,SKU001003,1,10,4,22,15,0.97,0.86
STR035,SKU001004,1,10,5,22,14,0.92,0.78
STR035,SKU001005,1,14,8,24,2,0.97,0.93
STR035,SKU001006,1,10,5,20,14,0.9,0.92
STR035,SKU001007,1,12,7,26,2,0.92,0.82
STR035,SKU001009,1,12,6,20,8,0.92,0.72
STR035,SKU001013,1,12,6,22,15,0.9,0.89
STR035,SKU001015,1,21,15,29,6,0.95,0.92
STR035,SKU001018,1,12,7,24,9,0.95,0.76
STR035,SKU001019,1,10,4,18,10,0.92,0.8
STR035,SKU001021,1,12,7,20,2,0.95,0.82
STR035,SKU001022,1,16,9,26,3,0.92,0.96
STR035,SKU001024,1,21,15,33,16,0.9,0.83
STR035,SKU001028,1,10,4,22,6,0.92,0.81
STR035,SKU001030,1,12,7,26,5,0.92,0.75
STR035,SKU001031,1,14,8,24,14,0.9,0.87
STR035,SKU001032,1,21,14,29,12,0.92,0.81
STR035,SKU001033,1,12,6,24,5,0.92,0.82
STR035,SKU001036,1,12,7,26,15,0.9,0.82
STR035,SKU001039,1,21,14,35,6,0.92,1.01
STR035,SKU001042,1,21,15,33,5,0.9,0.72
STR035,SKU001043,1,14,9,26,3,0.92,0.8
STR035,SKU001044,1,18,13,32,6,0.92,0.86
STR035,SKU001046,1,21,15,35,2,0.97,1.03
STR035,SKU001047,1,14,9,24,12,0.95,0.78
STR035,SKU001048,1,21,15,29,7,0.97,0.71
STR035,SKU001049,1,10,4,22,4,0.97,0.99
STR035,SKU001051,1,14,9,24,12,0.92,0.87
STR035,SKU001052,1,21,14,31,7,0.97,0.88
STR035,SKU001056,1,18,13,26,4,0.95,1.02
STR035,SKU001059,1,12,6,26,5,0.9,0.7
STR035,SKU001061,1,18,12,32,7,0.97,0.75
STR035,SKU001063,1,10,5,20,16,0.9,0.8
STR035,SKU001064,1,12,6,20,2,0.97,0.83
STR035,SKU001065,1,16,9,24,7,0.95,1.04
STR035,SKU001066,1,16,9,30,5,0.95,0.86
STR035,SKU001069,1,12,6,24,12,0.95,0.88
STR035,SKU001070,1,10,4,24,16,0.95,0.99
STR035,SKU001071,1,12,6,22,12,0.95,1.01
STR035,SKU001072,1,16,11,30,9,0.92,0.74
STR035,SKU001073,1,21,14,31,4,0.92,0.84
STR035,SKU001076,1,10,4,20,4,0.95,0.7
STR035,SKU001077,1,16,9,26,15,0.97,0.84
STR035,SKU001078,1,21,14,29,16,0.9,0.7
STR035,SKU001079,1,16,11,30,11,0.97,0.78
STR035,SKU001080,1,10,5,18,14,0.97,1.01
STR035,SKU001081,1,12,7,26,4,0.95,0.78
STR035,SKU001083,1,21,14,35,9,0.97,0.88
STR035,SKU001084,1,14,8,26,3,0.95,0.82
STR035,SKU001085,1,12,5,20,11,0.9,0.86
STR035,SKU001086,1,18,12,26,10,0.9,0.76
STR035,SKU001087,1,16,11,26,12,0.9,0.72
STR035,SKU001088,1,18,13,26,10,0.92,0.87
STR035,SKU001090,1,18,11,26,16,0.95,0.79
STR035,SKU001091,1,12,5,22,4,0.95,0.94
STR035,SKU001093,1,16,10,26,3,0.9,0.79
STR035,SKU001097,1,21,14,35,2,0.95,0.74
STR035,SKU001098,1,14,8,26,10,0.95,0.79
STR035,SKU001101,1,14,7,24,7,0.9,0.82
STR035,SKU001103,1,18,12,30,5,0.92,0.96
STR035,SKU001104,1,21,15,29,10,0.92,0.93
STR035,SKU001105,1,16,9,28,10,0.9,0.81
STR035,SKU001106,1,10,4,24,5,0.92,0.87
STR035,SKU001109,1,18,12,30,10,0.92,0.95
STR035,SKU001110,1,16,10,24,10,0.9,0.71
STR035,SKU001112,1,14,9,28,12,0.97,0.92
STR035,SKU001113,1,10,4,20,14,0.92,0.94
STR035,SKU001114,1,14,8,28,16,0.9,0.9
STR035,SKU001117,1,18,12,28,2,0.9,0.95
STR035,SKU001119,1,21,14,29,3,0.97,0.94
STR035,SKU001122,1,16,11,26,14,0.92,0.96
STR035,SKU001123,1,21,14,33,7,0.95,1.0
STR035,SKU001124,1,14,8,24,2,0.95,0.88
STR035,SKU001125,1,12,7,26,2,0.97,0.92
STR035,SKU001126,1,10,4,22,2,0.9,0.98
STR035,SKU001127,1,21,15,33,7,0.95,0.84
STR035,SKU001128,1,18,13,26,3,0.95,0.78
STR035,SKU001130,1,12,7,22,16,0.95,0.99
STR035,SKU001131,1,14,8,24,3,0.92,0.95
STR035,SKU001132,1,18,11,26,10,0.97,0.7
STR035,SKU001133,1,14,7,26,10,0.9,0.75
STR035,SKU001135,1,12,6,20,16,0.95,0.82
STR035,SKU001136,1,21,16,33,3,0.92,0.76
STR035,SKU001137,1,10,5,22,8,0.97,0.83
STR035,SKU001138,1,10,4,18,11,0.95,0.97
STR035,SKU001139,1,10,4,24,14,0.9,0.74
STR035,SKU001140,1,10,4,22,2,0.92,0.98
STR035,SKU001141,1,18,11,30,9,0.9,1.0
STR035,SKU001142,1,21,16,31,11,0.9,0.82
STR035,SKU001143,1,12,7,22,10,0.97,0.7
STR035,SKU001148,1,21,15,31,14,0.92,0.77
STR035,SKU001149,1,21,16,35,4,0.92,0.74
STR035,SKU001150,1,12,6,22,5,0.9,0.89
STR035,SKU001152,1,21,16,31,15,0.92,0.98
STR035,SKU001153,1,21,14,33,3,0.9,1.0
STR035,SKU001154,1,21,15,35,8,0.97,0.81
STR035,SKU001155,1,12,6,26,3,0.92,0.85
STR035,SKU001156,1,18,13,32,11,0.92,0.75
STR035,SKU001157,1,18,11,26,15,0.97,0.96
STR035,SKU001158,1,12,7,26,6,0.9,1.03
STR035,SKU001163,1,10,5,24,9,0.95,0.85
STR035,SKU001164,1,18,13,32,11,0.9,0.75
STR035,SKU001167,1,21,16,33,11,0.97,0.97
STR035,SKU001169,1,16,10,28,12,0.97,0.92
STR035,SKU001170,1,12,7,26,7,0.92,0.97
STR035,SKU001172,1,21,14,29,12,0.97,0.75
STR035,SKU001173,1,12,5,22,5,0.95,1.02
STR035,SKU001175,1,12,7,22,4,0.95,0.97
STR035,SKU001177,1,18,13,30,12,0.95,0.79
STR035,SKU001178,1,21,15,31,7,0.9,0.78
STR035,SKU001179,1,10,4,20,16,0.92,0.72
STR035,SKU001180,1,16,11,30,2,0.97,0.79
STR035,SKU001181,1,10,5,20,3,0.95,0.97
STR035,SKU001182,1,14,8,28,10,0.9,0.98
STR035,SKU001184,1,12,6,20,13,0.97,0.93
STR035,SKU001185,1,21,14,33,12,0.97,0.7
STR035,SKU001187,1,18,12,26,5,0.92,1.01
STR035,SKU001188,1,14,9,26,5,0.92,0.95
STR035,SKU001191,1,12,5,26,3,0.97,0.88
STR035,SKU001192,1,21,16,33,11,0.95,0.75
STR035,SKU001194,1,16,9,26,10,0.92,1.0
STR035,SKU001196,1,12,6,24,5,0.92,0.79
STR035,SKU001197,1,18,12,32,3,0.92,0.89
STR036,SKU000001,1,14,8,24,12,0.9,0.91
STR036,SKU000002,1,14,8,24,18,0.97,1.12
STR036,SKU000003,1,21,16,29,28,0.95,1.23
STR036,SKU000005,1,14,9,24,9,0.92,1.04
STR036,SKU000008,1,16,11,24,30,0.97,1.04
STR036,SKU000010,1,10,4,24,11,0.92,1.08
STR036,SKU000011,1,12,6,24,34,0.95,1.16
STR036,SKU000012,1,16,9,24,24,0.97,0.93
STR036,SKU000014,1,10,4,24,32,0.92,1.11
STR036,SKU000015,1,18,11,28,14,0.92,1.26
STR036,SKU000018,1,18,12,30,42,0.97,1.25
STR036,SKU000019,1,16,11,28,22,0.9,1.1
STR036,SKU000020,1,18,13,26,42,0.92,1.1
STR036,SKU000021,1,18,11,32,37,0.97,1.08
STR036,SKU000022,1,18,12,30,11,0.97,1.18
STR036,SKU000023,1,18,12,32,19,0.97,0.97
STR036,SKU000025,1,12,6,20,21,0.92,0.92
STR036,SKU000026,1,10,4,20,29,0.95,1.22
STR036,SKU000027,1,10,5,18,38,0.9,1.01
STR036,SKU000029,1,18,13,32,16,0.9,1.05
STR036,SKU000030,1,10,5,22,28,0.9,1.2
STR036,SKU000031,1,10,4,22,10,0.95,1.2
STR036,SKU000032,1,21,14,35,15,0.92,1.1
STR036,SKU000033,1,12,6,26,6,0.95,1.06
STR036,SKU000034,1,16,9,26,11,0.9,1.1
STR036,SKU000035,1,16,9,28,41,0.95,1.14
STR036,SKU000037,1,12,6,24,34,0.97,1.18
STR036,SKU000038,1,21,14,35,19,0.95,1.09
STR036,SKU000039,1,18,12,28,38,0.92,0.91
STR036,SKU000040,1,10,4,24,17,0.95,1.26
STR036,SKU000041,1,16,10,30,20,0.9,1.23
STR036,SKU000042,1,14,9,28,10,0.95,1.09
STR036,SKU000043,1,10,4,20,38,0.92,0.87
STR036,SKU000046,1,18,11,26,34,0.9,0.93
STR036,SKU000047,1,21,15,31,14,0.9,1.19
STR036,SKU000049,1,21,16,35,13,0.92,1.04
STR036,SKU000050,1,10,5,20,39,0.9,0.93
STR036,SKU000051,1,14,8,24,12,0.9,0.96
STR036,SKU000052,1,18,12,28,16,0.92,1.26
STR036,SKU000053,1,21,14,33,29,0.95,1.15
STR036,SKU000055,1,12,6,26,41,0.97,0.96
STR036,SKU000056,1,14,8,24,20,0.9,1.17
STR036,SKU000057,1,10,4,24,40,0.97,1.2
STR036,SKU000058,1,12,6,20,27,0.95,1.1
STR036,SKU000059,1,12,6,26,25,0.9,1.17
STR036,SKU000060,1,21,14,31,37,0.95,1.21
STR036,SKU000061,1,16,11,28,13,0.95,1.26
STR036,SKU000062,1,21,16,35,42,0.97,1.04
STR036,SKU000064,1,16,10,26,28,0.95,1.18
STR036,SKU000065,1,12,6,20,14,0.9,1.11
STR036,SKU000066,1,18,13,28,12,0.97,0.88
STR036,SKU000067,1,14,7,28,8,0.97,1.04
STR036,SKU000068,1,18,12,30,14,0.9,1.02
STR036,SKU000069,1,18,11,30,26,0.92,1.04
STR036,SKU000070,1,14,7,24,17,0.95,1.16
STR036,SKU000071,1,12,6,20,7,0.95,1.19
STR036,SKU000072,1,16,11,26,42,0.92,0.94
STR036,SKU000075,1,10,4,22,32,0.95,1.02
STR036,SKU000077,1,12,7,26,21,0.97,1.25
STR036,SKU000078,1,12,6,22,34,0.92,1.17
STR036,SKU000079,1,21,14,31,36,0.95,1.25
STR036,SKU000080,1,12,5,26,22,0.9,1.07
STR036,SKU000082,1,18,13,30,11,0.97,1.25
STR036,SKU000084,1,16,11,24,25,0.95,0.86
STR036,SKU000085,1,16,9,30,34,0.92,1.02
STR036,SKU000086,1,10,4,22,38,0.92,0.98
STR036,SKU000089,1,16,10,26,32,0.9,1.03
STR036,SKU000090,1,12,7,22,14,0.9,1.11
STR036,SKU000091,1,18,13,28,36,0.95,1.14
STR036,SKU000094,1,21,16,31,31,0.97,1.22
STR036,SKU000095,1,18,11,26,6,0.95,1.0
STR036,SKU000096,1,21,14,29,25,0.97,1.22
STR036,SKU000097,1,14,8,26,38,0.92,1.24
STR036,SKU000098,1,21,15,29,9,0.95,1.1
STR036,SKU000100,1,10,4,22,27,0.95,1.07
STR036,SKU000101,1,21,16,35,33,0.92,1.21
STR036,SKU000102,1,18,13,26,8,0.92,1.26
STR036,SKU000103,1,12,5,22,11,0.95,0.87
STR036,SKU000104,1,12,7,24,16,0.9,0.97
STR036,SKU000105,1,10,4,24,29,0.92,1.23
STR036,SKU000106,1,12,6,22,39,0.92,1.12
STR036,SKU000107,1,18,12,30,15,0.95,1.04
STR036,SKU000108,1,10,4,18,38,0.9,0.96
STR036,SKU000109,1,21,14,29,30,0.97,1.02
STR036,SKU000111,1,10,4,18,22,0.95,1.19
STR036,SKU000112,1,14,7,26,14,0.92,0.9
STR036,SKU000113,1,14,8,24,6,0.97,0.85
STR036,SKU000114,1,18,11,26,12,0.95,1.03
