run_date,store_id,sku_id,stock_on_hand,in_transit_qty,last_delivery_date
2026-05-15,STR031,SKU000377,6,0,2026-05-13
2026-05-15,STR031,SKU000378,4,6,2026-05-12
2026-05-15,STR031,SKU000379,7,6,2026-05-05
2026-05-15,STR031,SKU000380,0,0,2026-05-11
2026-05-15,STR031,SKU000382,1,0,2026-05-03
2026-05-15,STR031,SKU000383,6,0,2026-05-13
2026-05-15,STR031,SKU000384,10,6,2026-05-06
2026-05-15,STR031,SKU000386,28,0,2026-05-09
2026-05-15,STR031,SKU000387,0,0,2026-05-14
2026-05-15,STR031,SKU000390,29,0,2026-05-10
2026-05-15,STR031,SKU000391,2,12,2026-05-12
2026-05-15,STR031,SKU000392,9,12,2026-05-06
2026-05-15,STR031,SKU000393,23,0,2026-05-13
2026-05-15,STR031,SKU000394,24,6,2026-05-11
2026-05-15,STR031,SKU000395,18,24,2026-05-14
2026-05-15,STR031,SKU000396,17,0,2026-05-09
2026-05-15,STR031,SKU000399,11,0,2026-05-04
2026-05-15,STR031,SKU000401,13,0,2026-05-05
2026-05-15,STR031,SKU000403,16,0,2026-05-12
2026-05-15,STR031,SKU000404,5,0,2026-05-07
2026-05-15,STR031,SKU000406,10,6,2026-05-05
2026-05-15,STR031,SKU000407,5,12,2026-05-07
2026-05-15,STR031,SKU000409,20,0,2026-05-07
2026-05-15,STR031,SKU000411,26,12,2026-05-05
2026-05-15,STR031,SKU000413,0,0,2026-05-13
2026-05-15,STR031,SKU000414,6,0,2026-05-04
2026-05-15,STR031,SKU000415,1,0,2026-05-05
2026-05-15,STR031,SKU000416,7,12,2026-05-04
2026-05-15,STR031,SKU000418,13,0,2026-05-12
2026-05-15,STR031,SKU000421,0,6,2026-05-03
2026-05-15,STR031,SKU000422,1,0,2026-05-10
2026-05-15,STR031,SKU000423,1,6,2026-05-06
2026-05-15,STR031,SKU000424,23,0,2026-05-12
2026-05-15,STR031,SKU000425,1,0,2026-05-10
2026-05-15,STR031,SKU000429,15,0,2026-05-12
2026-05-15,STR031,SKU000432,20,3,2026-05-04
2026-05-15,STR031,SKU000433,27,0,2026-05-03
2026-05-15,STR031,SKU000434,15,0,2026-05-14
2026-05-15,STR031,SKU000435,1,0,2026-05-11
2026-05-15,STR031,SKU000436,27,12,2026-05-13
2026-05-15,STR031,SKU000438,23,6,2026-05-03
2026-05-15,STR031,SKU000440,6,0,2026-05-14
2026-05-15,STR031,SKU000441,19,0,2026-05-07
2026-05-15,STR031,SKU000442,12,0,2026-05-07
2026-05-15,STR031,SKU000444,10,0,2026-05-06
2026-05-15,STR031,SKU000445,15,24,2026-05-03
2026-05-15,STR031,SKU000448,22,0,2026-05-12
2026-05-15,STR031,SKU000449,24,12,2026-05-11
2026-05-15,STR031,SKU000451,1,0,2026-05-04
2026-05-15,STR031,SKU000453,13,0,2026-05-05
2026-05-15,STR031,SKU000454,0,0,2026-05-03
2026-05-15,STR031,SKU000456,18,0,2026-05-03
2026-05-15,STR031,SKU000459,26,12,2026-05-05
2026-05-15,STR031,SKU000462,18,0,2026-05-03
2026-05-15,STR031,SKU000464,8,6,2026-05-06
2026-05-15,STR031,SKU000465,3,0,2026-05-09
2026-05-15,STR031,SKU000466,0,0,2026-05-10
2026-05-15,STR031,SKU000467,4,0,2026-05-03
2026-05-15,STR031,SKU000469,13,0,2026-05-14
2026-05-15,STR031,SKU000471,22,3,2026-05-13
2026-05-15,STR031,SKU000473,2,6,2026-05-12
2026-05-15,STR031,SKU000474,8,0,2026-05-03
2026-05-15,STR031,SKU000475,12,0,2026-05-06
2026-05-15,STR031,SKU000476,26,0,2026-05-11
2026-05-15,STR031,SKU000477,15,0,2026-05-03
2026-05-15,STR031,SKU000478,17,0,2026-05-05
2026-05-15,STR031,SKU000479,8,12,2026-05-12
2026-05-15,STR031,SKU000480,26,0,2026-05-10
2026-05-15,STR031,SKU000481,29,0,2026-05-05
2026-05-15,STR031,SKU000482,3,0,2026-05-07
2026-05-15,STR031,SKU000483,7,3,2026-05-04
2026-05-15,STR031,SKU000484,2,12,2026-05-08
2026-05-15,STR031,SKU000485,0,6,2026-05-11
2026-05-15,STR031,SKU000487,1,0,2026-05-10
2026-05-15,STR031,SKU000488,0,0,2026-05-06
2026-05-15,STR031,SKU000489,5,6,2026-05-09
2026-05-15,STR031,SKU000490,12,0,2026-05-08
2026-05-15,STR031,SKU000493,4,0,2026-05-09
2026-05-15,STR031,SKU000494,1,12,2026-05-09
2026-05-15,STR031,SKU000495,10,0,2026-05-05
2026-05-15,STR031,SKU000496,1,0,2026-05-08
2026-05-15,STR031,SKU000497,10,0,2026-05-09
2026-05-15,STR031,SKU000499,10,0,2026-05-14
2026-05-15,STR031,SKU000504,0,0,2026-05-08
2026-05-15,STR031,SKU000508,5,24,2026-05-06
2026-05-15,STR031,SKU000509,10,0,2026-05-08
2026-05-15,STR031,SKU000510,8,0,2026-05-10
2026-05-15,STR031,SKU000511,7,12,2026-05-13
2026-05-15,STR031,SKU000513,0,0,2026-05-14
2026-05-15,STR031,SKU000515,1,3,2026-05-03
2026-05-15,STR031,SKU000516,0,0,2026-05-06
2026-05-15,STR031,SKU000517,21,6,2026-05-03
2026-05-15,STR031,SKU000518,3,0,2026-05-10
2026-05-15,STR031,SKU000520,15,0,2026-05-04
2026-05-15,STR031,SKU000521,1,0,2026-05-14
2026-05-15,STR031,SKU000523,2,0,2026-05-06
2026-05-15,STR031,SKU000526,2,12,2026-05-08
2026-05-15,STR031,SKU000527,2,12,2026-05-10
2026-05-15,STR031,SKU000528,4,0,2026-05-05
2026-05-15,STR031,SKU000530,14,0,2026-05-06
2026-05-15,STR031,SKU000531,17,0,2026-05-14
2026-05-15,STR031,SKU000533,1,0,2026-05-14
2026-05-15,STR031,SKU000534,0,12,2026-05-03
2026-05-15,STR031,SKU000536,1,6,2026-05-11
2026-05-15,STR031,SKU000539,13,6,2026-05-06
2026-05-15,STR031,SKU000540,4,12,2026-05-08
2026-05-15,STR031,SKU000542,17,12,2026-05-09
2026-05-15,STR031,SKU000544,22,24,2026-05-06
2026-05-15,STR031,SKU000545,14,0,2026-05-09
2026-05-15,STR031,SKU000546,17,6,2026-05-12
2026-05-15,STR031,SKU000548,17,0,2026-05-06
2026-05-15,STR031,SKU000549,2,0,2026-05-12
2026-05-15,STR031,SKU000551,11,6,2026-05-04
2026-05-15,STR031,SKU000552,22,0,2026-05-06
2026-05-15,STR031,SKU000553,5,0,2026-05-11
2026-05-15,STR031,SKU000555,12,0,2026-05-11
2026-05-15,STR031,SKU000558,12,24,2026-05-06
2026-05-15,STR031,SKU000559,5,6,2026-05-08
2026-05-15,STR031,SKU000562,0,6,2026-05-06
2026-05-15,STR031,SKU000563,12,0,2026-05-09
2026-05-15,STR031,SKU000566,8,24,2026-05-12
2026-05-15,STR031,SKU000567,27,0,2026-05-11
2026-05-15,STR031,SKU000568,6,6,2026-05-13
2026-05-15,STR031,SKU000570,6,0,2026-05-08
2026-05-15,STR031,SKU000571,19,0,2026-05-14
2026-05-15,STR031,SKU000572,20,0,2026-05-12
2026-05-15,STR031,SKU000573,0,0,2026-05-13
2026-05-15,STR031,SKU000574,0,6,2026-05-14
2026-05-15,STR031,SKU000575,1,12,2026-05-06
2026-05-15,STR031,SKU000576,18,0,2026-05-08
2026-05-15,STR031,SKU000577,14,0,2026-05-13
2026-05-15,STR031,SKU000578,14,0,2026-05-10
2026-05-15,STR031,SKU000580,7,12,2026-05-06
2026-05-15,STR031,SKU000582,19,0,2026-05-10
2026-05-15,STR031,SKU000583,12,0,2026-05-13
2026-05-15,STR031,SKU000585,14,0,2026-05-08
2026-05-15,STR031,SKU000587,24,0,2026-05-12
2026-05-15,STR031,SKU000588,1,0,2026-05-07
2026-05-15,STR031,SKU000590,6,12,2026-05-11
2026-05-15,STR031,SKU000591,13,0,2026-05-05
2026-05-15,STR031,SKU000592,16,0,2026-05-10
2026-05-15,STR031,SKU000595,24,0,2026-05-11
2026-05-15,STR031,SKU000596,0,0,2026-05-10
2026-05-15,STR031,SKU000597,0,0,2026-05-09
2026-05-15,STR031,SKU000598,13,0,2026-05-07
2026-05-15,STR031,SKU000599,14,12,2026-05-08
2026-05-15,STR031,SKU000602,11,0,2026-05-06
2026-05-15,STR031,SKU000603,7,12,2026-05-07
2026-05-15,STR031,SKU000607,5,0,2026-05-11
2026-05-15,STR031,SKU000608,19,12,2026-05-09
2026-05-15,STR031,SKU000609,26,0,2026-05-09
2026-05-15,STR031,SKU000612,7,0,2026-05-05
2026-05-15,STR031,SKU000613,25,6,2026-05-09
2026-05-15,STR031,SKU000614,19,0,2026-05-09
2026-05-15,STR031,SKU000615,18,0,2026-05-06
2026-05-15,STR031,SKU000617,5,0,2026-05-06
2026-05-15,STR031,SKU000618,5,0,2026-05-09
2026-05-15,STR031,SKU000620,14,0,2026-05-06
2026-05-15,STR031,SKU000621,16,6,2026-05-11
2026-05-15,STR031,SKU000622,21,0,2026-05-09
2026-05-15,STR031,SKU000623,17,24,2026-05-09
2026-05-15,STR031,SKU000624,16,0,2026-05-10
2026-05-15,STR031,SKU000628,1,0,2026-05-06
2026-05-15,STR031,SKU000629,9,0,2026-05-10
2026-05-15,STR031,SKU000631,9,0,2026-05-12
2026-05-15,STR031,SKU000632,9,6,2026-05-06
2026-05-15,STR031,SKU000633,6,24,2026-05-04
2026-05-15,STR031,SKU000634,20,6,2026-05-08
2026-05-15,STR031,SKU000635,30,12,2026-05-08
2026-05-15,STR031,SKU000636,0,6,2026-05-12
2026-05-15,STR031,SKU000637,2,12,2026-05-03
2026-05-15,STR031,SKU000638,2,0,2026-05-11
2026-05-15,STR031,SKU000639,5,0,2026-05-12
2026-05-15,STR031,SKU000640,6,3,2026-05-10
2026-05-15,STR031,SKU000641,3,0,2026-05-11
2026-05-15,STR031,SKU000642,1,0,2026-05-13
2026-05-15,STR031,SKU000643,1,24,2026-05-04
2026-05-15,STR031,SKU000644,16,0,2026-05-06
2026-05-15,STR031,SKU000645,7,3,2026-05-05
2026-05-15,STR031,SKU000649,29,3,2026-05-12
2026-05-15,STR031,SKU000651,0,0,2026-05-11
2026-05-15,STR031,SKU000653,6,0,2026-05-06
2026-05-15,STR031,SKU000655,12,0,2026-05-12
2026-05-15,STR031,SKU000657,18,0,2026-05-13
2026-05-15,STR031,SKU000659,8,0,2026-05-10
2026-05-15,STR031,SKU000660,4,6,2026-05-12
2026-05-15,STR031,SKU000661,9,3,2026-05-12
2026-05-15,STR031,SKU000662,16,24,2026-05-12
2026-05-15,STR031,SKU000663,2,0,2026-05-10
2026-05-15,STR031,SKU000665,16,0,2026-05-07
2026-05-15,STR031,SKU000666,8,0,2026-05-11
2026-05-15,STR031,SKU000669,30,0,2026-05-11
2026-05-15,STR031,SKU000671,16,12,2026-05-09
2026-05-15,STR031,SKU000672,17,0,2026-05-12
2026-05-15,STR031,SKU000673,16,0,2026-05-09
2026-05-15,STR031,SKU000674,27,0,2026-05-11
2026-05-15,STR031,SKU000675,23,0,2026-05-10
2026-05-15,STR031,SKU000679,12,0,2026-05-08
2026-05-15,STR031,SKU000682,10,12,2026-05-14
2026-05-15,STR031,SKU000683,4,0,2026-05-04
2026-05-15,STR031,SKU000684,8,0,2026-05-07
2026-05-15,STR031,SKU000685,8,0,2026-05-09
2026-05-15,STR031,SKU000687,18,0,2026-05-12
2026-05-15,STR031,SKU000688,5,0,2026-05-12
2026-05-15,STR031,SKU000690,0,12,2026-05-03
2026-05-15,STR031,SKU000691,19,0,2026-05-05
2026-05-15,STR031,SKU000692,6,0,2026-05-13
2026-05-15,STR031,SKU000693,0,0,2026-05-05
2026-05-15,STR031,SKU000694,11,6,2026-05-09
2026-05-15,STR031,SKU000695,0,0,2026-05-09
2026-05-15,STR031,SKU000696,12,0,2026-05-11
2026-05-15,STR031,SKU000697,23,0,2026-05-12
2026-05-15,STR031,SKU000698,2,0,2026-05-08
2026-05-15,STR031,SKU000699,30,0,2026-05-14
2026-05-15,STR031,SKU000700,15,0,2026-05-04
2026-05-15,STR031,SKU000701,7,6,2026-05-07
2026-05-15,STR031,SKU000702,27,0,2026-05-14
2026-05-15,STR031,SKU000703,1,12,2026-05-09
2026-05-15,STR031,SKU000704,7,0,2026-05-14
2026-05-15,STR031,SKU000705,5,6,2026-05-08
2026-05-15,STR031,SKU000707,7,0,2026-05-03
2026-05-15,STR031,SKU000709,5,6,2026-05-13
2026-05-15,STR031,SKU000714,2,3,2026-05-09
2026-05-15,STR031,SKU000715,5,0,2026-05-03
2026-05-15,STR031,SKU000716,9,0,2026-05-04
2026-05-15,STR031,SKU000717,18,0,2026-05-08
2026-05-15,STR031,SKU000718,6,0,2026-05-08
2026-05-15,STR031,SKU000719,25,0,2026-05-09
2026-05-15,STR031,SKU000720,0,0,2026-05-07
2026-05-15,STR031,SKU000721,13,12,2026-05-12
2026-05-15,STR031,SKU000722,16,0,2026-05-08
2026-05-15,STR031,SKU000723,23,0,2026-05-03
2026-05-15,STR031,SKU000725,29,0,2026-05-07
2026-05-15,STR031,SKU000726,7,12,2026-05-12
2026-05-15,STR031,SKU000728,1,0,2026-05-04
2026-05-15,STR031,SKU000730,0,0,2026-05-11
2026-05-15,STR031,SKU000731,6,0,2026-05-12
2026-05-15,STR031,SKU000732,1,12,2026-05-03
2026-05-15,STR031,SKU000733,4,0,2026-05-09
2026-05-15,STR031,SKU000734,0,6,2026-05-12
2026-05-15,STR031,SKU000736,9,6,2026-05-07
2026-05-15,STR031,SKU000737,15,0,2026-05-11
2026-05-15,STR031,SKU000739,13,6,2026-05-08
2026-05-15,STR031,SKU000740,6,24,2026-05-14
2026-05-15,STR031,SKU000742,5,12,2026-05-14
2026-05-15,STR031,SKU000743,21,0,2026-05-05
2026-05-15,STR031,SKU000745,0,12,2026-05-06
2026-05-15,STR031,SKU000746,6,24,2026-05-09
2026-05-15,STR031,SKU000747,3,6,2026-05-06
2026-05-15,STR031,SKU000748,30,0,2026-05-07
2026-05-15,STR031,SKU000749,19,6,2026-05-11
2026-05-15,STR031,SKU000750,10,12,2026-05-11
2026-05-15,STR031,SKU000751,2,12,2026-05-03
2026-05-15,STR031,SKU000752,10,6,2026-05-14
2026-05-15,STR031,SKU000753,16,0,2026-05-09
2026-05-15,STR031,SKU000754,22,24,2026-05-05
2026-05-15,STR031,SKU000755,2,0,2026-05-03
2026-05-15,STR031,SKU000756,6,0,2026-05-03
2026-05-15,STR031,SKU000757,11,0,2026-05-12
2026-05-15,STR031,SKU000759,1,0,2026-05-05
2026-05-15,STR031,SKU000761,12,6,2026-05-09
2026-05-15,STR031,SKU000762,6,3,2026-05-11
2026-05-15,STR031,SKU000763,7,0,2026-05-05
2026-05-15,STR031,SKU000764,14,0,2026-05-13
2026-05-15,STR031,SKU000766,6,12,2026-05-09
2026-05-15,STR031,SKU000768,18,0,2026-05-14
2026-05-15,STR031,SKU000769,21,24,2026-05-10
2026-05-15,STR031,SKU000770,8,12,2026-05-06
2026-05-15,STR031,SKU000771,11,0,2026-05-12
2026-05-15,STR031,SKU000772,1,3,2026-05-10
2026-05-15,STR031,SKU000776,14,6,2026-05-09
2026-05-15,STR031,SKU000777,12,0,2026-05-14
2026-05-15,STR031,SKU000778,18,0,2026-05-12
2026-05-15,STR031,SKU000779,30,0,2026-05-04
2026-05-15,STR031,SKU000780,5,6,2026-05-03
2026-05-15,STR031,SKU000781,16,0,2026-05-05
2026-05-15,STR031,SKU000782,7,0,2026-05-10
2026-05-15,STR031,SKU000783,18,0,2026-05-14
2026-05-15,STR031,SKU000785,4,6,2026-05-04
2026-05-15,STR031,SKU000787,5,0,2026-05-11
2026-05-15,STR031,SKU000788,22,3,2026-05-05
2026-05-15,STR031,SKU000789,3,24,2026-05-10
2026-05-15,STR031,SKU000790,3,12,2026-05-04
2026-05-15,STR031,SKU000791,0,12,2026-05-14
2026-05-15,STR031,SKU000792,15,0,2026-05-09
2026-05-15,STR031,SKU000793,13,0,2026-05-13
2026-05-15,STR031,SKU000795,11,0,2026-05-03
2026-05-15,STR031,SKU000796,7,3,2026-05-14
2026-05-15,STR031,SKU000797,22,12,2026-05-10
2026-05-15,STR031,SKU000799,18,24,2026-05-03
2026-05-15,STR031,SKU000800,30,0,2026-05-14
2026-05-15,STR031,SKU000802,4,8,2026-05-09
2026-05-15,STR031,SKU000804,11,2,2026-05-03
2026-05-15,STR031,SKU000807,0,0,2026-05-14
2026-05-15,STR031,SKU000808,5,0,2026-05-11
2026-05-15,STR031,SKU000810,3,0,2026-05-12
2026-05-15,STR031,SKU000813,3,0,2026-05-13
2026-05-15,STR031,SKU000814,2,2,2026-05-03
2026-05-15,STR031,SKU000816,0,0,2026-05-14
2026-05-15,STR031,SKU000819,2,2,2026-05-14
2026-05-15,STR031,SKU000821,1,1,2026-05-13
2026-05-15,STR031,SKU000825,0,0,2026-05-09
2026-05-15,STR031,SKU000826,8,0,2026-05-04
2026-05-15,STR031,SKU000827,14,2,2026-05-03
2026-05-15,STR031,SKU000828,1,0,2026-05-08
2026-05-15,STR031,SKU000829,1,0,2026-05-04
2026-05-15,STR031,SKU000831,9,0,2026-05-11
2026-05-15,STR031,SKU000833,2,0,2026-05-11
2026-05-15,STR031,SKU000836,2,2,2026-05-14
2026-05-15,STR031,SKU000841,1,0,2026-05-06
2026-05-15,STR031,SKU000844,0,2,2026-05-07
2026-05-15,STR031,SKU000846,4,4,2026-05-03
2026-05-15,STR031,SKU000847,2,4,2026-05-05
2026-05-15,STR031,SKU000849,3,0,2026-05-13
2026-05-15,STR031,SKU000851,2,0,2026-05-08
2026-05-15,STR031,SKU000853,1,0,2026-05-11
2026-05-15,STR031,SKU000858,2,8,2026-05-13
2026-05-15,STR031,SKU000861,0,0,2026-05-13
2026-05-15,STR031,SKU000863,6,1,2026-05-08
2026-05-15,STR031,SKU000864,5,0,2026-05-11
2026-05-15,STR031,SKU000865,4,1,2026-05-14
2026-05-15,STR031,SKU000866,13,8,2026-05-10
2026-05-15,STR031,SKU000867,7,0,2026-05-10
2026-05-15,STR031,SKU000868,3,4,2026-05-12
2026-05-15,STR031,SKU000873,9,2,2026-05-05
2026-05-15,STR031,SKU000876,9,2,2026-05-13
2026-05-15,STR031,SKU000877,3,4,2026-05-14
2026-05-15,STR031,SKU000878,0,0,2026-05-06
2026-05-15,STR031,SKU000880,4,0,2026-05-06
2026-05-15,STR031,SKU000881,0,0,2026-05-07
2026-05-15,STR031,SKU000882,4,0,2026-05-05
2026-05-15,STR031,SKU000883,3,2,2026-05-11
2026-05-15,STR031,SKU000884,10,0,2026-05-13
2026-05-15,STR031,SKU000887,13,4,2026-05-12
2026-05-15,STR031,SKU000888,1,2,2026-05-12
2026-05-15,STR031,SKU000890,1,0,2026-05-11
2026-05-15,STR031,SKU000891,2,0,2026-05-03
2026-05-15,STR031,SKU000894,0,0,2026-05-08
2026-05-15,STR031,SKU000898,4,2,2026-05-12
2026-05-15,STR031,SKU000899,2,0,2026-05-07
2026-05-15,STR031,SKU000902,0,2,2026-05-06
2026-05-15,STR031,SKU000903,5,0,2026-05-05
2026-05-15,STR031,SKU000905,6,0,2026-05-12
2026-05-15,STR031,SKU000908,2,1,2026-05-07
2026-05-15,STR031,SKU000909,2,0,2026-05-13
2026-05-15,STR031,SKU000910,11,0,2026-05-04
2026-05-15,STR031,SKU000913,3,0,2026-05-13
2026-05-15,STR031,SKU000914,7,0,2026-05-08
2026-05-15,STR031,SKU000916,6,0,2026-05-04
2026-05-15,STR031,SKU000919,8,4,2026-05-10
2026-05-15,STR031,SKU000925,0,1,2026-05-10
2026-05-15,STR031,SKU000926,5,0,2026-05-08
2026-05-15,STR031,SKU000927,14,4,2026-05-07
2026-05-15,STR031,SKU000928,5,8,2026-05-06
2026-05-15,STR031,SKU000929,2,2,2026-05-14
2026-05-15,STR031,SKU000930,9,0,2026-05-10
2026-05-15,STR031,SKU000931,3,4,2026-05-10
2026-05-15,STR031,SKU000935,5,0,2026-05-03
2026-05-15,STR031,SKU000938,3,0,2026-05-14
2026-05-15,STR031,SKU000939,1,2,2026-05-03
2026-05-15,STR031,SKU000941,0,0,2026-05-05
2026-05-15,STR031,SKU000942,1,0,2026-05-08
2026-05-15,STR031,SKU000945,0,0,2026-05-07
2026-05-15,STR031,SKU000946,2,4,2026-05-11
2026-05-15,STR031,SKU000947,4,2,2026-05-05
2026-05-15,STR031,SKU000949,7,0,2026-05-11
2026-05-15,STR031,SKU000950,4,2,2026-05-09
2026-05-15,STR031,SKU000951,3,0,2026-05-12
2026-05-15,STR031,SKU000952,1,0,2026-05-13
2026-05-15,STR031,SKU000953,6,2,2026-05-08
2026-05-15,STR031,SKU000957,7,2,2026-05-08
2026-05-15,STR031,SKU000961,1,8,2026-05-06
2026-05-15,STR031,SKU000962,6,0,2026-05-05
2026-05-15,STR031,SKU000963,3,0,2026-05-11
2026-05-15,STR031,SKU000965,1,2,2026-05-13
2026-05-15,STR031,SKU000968,2,0,2026-05-07
2026-05-15,STR031,SKU000970,10,0,2026-05-06
2026-05-15,STR031,SKU000971,3,4,2026-05-04
2026-05-15,STR031,SKU000973,0,0,2026-05-05
2026-05-15,STR031,SKU000974,9,0,2026-05-12
2026-05-15,STR031,SKU000975,5,4,2026-05-07
2026-05-15,STR031,SKU000976,4,8,2026-05-09
2026-05-15,STR031,SKU000977,0,8,2026-05-03
2026-05-15,STR031,SKU000980,1,0,2026-05-09
2026-05-15,STR031,SKU000981,1,0,2026-05-03
2026-05-15,STR031,SKU000986,8,0,2026-05-05
2026-05-15,STR031,SKU000987,8,0,2026-05-14
2026-05-15,STR031,SKU000990,1,0,2026-05-12
2026-05-15,STR031,SKU000991,9,2,2026-05-07
2026-05-15,STR031,SKU000993,2,1,2026-05-03
2026-05-15,STR031,SKU000994,2,0,2026-05-04
2026-05-15,STR031,SKU000995,2,0,2026-05-06
2026-05-15,STR031,SKU000998,1,2,2026-05-06
2026-05-15,STR031,SKU000999,0,0,2026-05-04
2026-05-15,STR031,SKU001000,1,1,2026-05-12
2026-05-15,STR031,SKU001001,2,0,2026-05-12
2026-05-15,STR031,SKU001002,7,0,2026-05-09
2026-05-15,STR031,SKU001004,4,2,2026-05-07
2026-05-15,STR031,SKU001007,2,0,2026-05-11
2026-05-15,STR031,SKU001008,1,2,2026-05-03
2026-05-15,STR031,SKU001010,8,0,2026-05-09
2026-05-15,STR031,SKU001011,0,0,2026-05-12
2026-05-15,STR031,SKU001013,1,1,2026-05-08
2026-05-15,STR031,SKU001020,1,0,2026-05-10
2026-05-15,STR031,SKU001022,3,0,2026-05-14
2026-05-15,STR031,SKU001025,7,1,2026-05-13
2026-05-15,STR031,SKU001027,8,2,2026-05-07
2026-05-15,STR031,SKU001029,4,0,2026-05-09
2026-05-15,STR031,SKU001030,2,0,2026-05-07
2026-05-15,STR031,SKU001031,9,4,2026-05-10
2026-05-15,STR031,SKU001032,0,0,2026-05-03
2026-05-15,STR031,SKU001033,0,4,2026-05-11
2026-05-15,STR031,SKU001037,2,2,2026-05-09
2026-05-15,STR031,SKU001039,7,0,2026-05-13
2026-05-15,STR031,SKU001040,2,0,2026-05-14
2026-05-15,STR031,SKU001041,0,0,2026-05-13
2026-05-15,STR031,SKU001042,6,0,2026-05-07
2026-05-15,STR031,SKU001043,0,8,2026-05-12
2026-05-15,STR031,SKU001045,1,0,2026-05-14
2026-05-15,STR031,SKU001046,0,0,2026-05-03
2026-05-15,STR031,SKU001048,6,1,2026-05-04
2026-05-15,STR031,SKU001050,9,0,2026-05-09
2026-05-15,STR031,SKU001053,8,0,2026-05-12
2026-05-15,STR031,SKU001055,0,0,2026-05-05
2026-05-15,STR031,SKU001056,0,0,2026-05-03
2026-05-15,STR031,SKU001057,4,4,2026-05-11
2026-05-15,STR031,SKU001059,1,0,2026-05-04
2026-05-15,STR031,SKU001060,1,4,2026-05-04
2026-05-15,STR031,SKU001063,9,0,2026-05-06
2026-05-15,STR031,SKU001064,5,0,2026-05-12
2026-05-15,STR031,SKU001073,7,2,2026-05-04
2026-05-15,STR031,SKU001075,5,0,2026-05-14
2026-05-15,STR031,SKU001076,1,0,2026-05-11
2026-05-15,STR031,SKU001077,5,0,2026-05-11
2026-05-15,STR031,SKU001078,2,0,2026-05-06
2026-05-15,STR031,SKU001079,0,2,2026-05-09
2026-05-15,STR031,SKU001085,3,0,2026-05-03
2026-05-15,STR031,SKU001088,9,0,2026-05-07
2026-05-15,STR031,SKU001090,0,0,2026-05-09
2026-05-15,STR031,SKU001091,5,0,2026-05-11
2026-05-15,STR031,SKU001092,1,0,2026-05-04
2026-05-15,STR031,SKU001094,2,2,2026-05-12
2026-05-15,STR031,SKU001098,6,0,2026-05-08
2026-05-15,STR031,SKU001103,9,2,2026-05-05
2026-05-15,STR031,SKU001104,3,0,2026-05-14
2026-05-15,STR031,SKU001105,0,0,2026-05-04
2026-05-15,STR031,SKU001106,4,0,2026-05-11
2026-05-15,STR031,SKU001107,1,4,2026-05-05
2026-05-15,STR031,SKU001109,8,2,2026-05-09
2026-05-15,STR031,SKU001111,8,8,2026-05-06
2026-05-15,STR031,SKU001112,0,4,2026-05-12
2026-05-15,STR031,SKU001115,5,0,2026-05-13
2026-05-15,STR031,SKU001119,0,2,2026-05-04
2026-05-15,STR031,SKU001121,1,4,2026-05-03
2026-05-15,STR031,SKU001122,1,1,2026-05-10
2026-05-15,STR031,SKU001125,8,0,2026-05-08
2026-05-15,STR031,SKU001128,0,0,2026-05-09
2026-05-15,STR031,SKU001129,2,2,2026-05-11
2026-05-15,STR031,SKU001130,2,0,2026-05-10
2026-05-15,STR031,SKU001131,6,2,2026-05-09
2026-05-15,STR031,SKU001132,0,1,2026-05-08
2026-05-15,STR031,SKU001133,1,0,2026-05-08
2026-05-15,STR031,SKU001135,3,4,2026-05-12
2026-05-15,STR031,SKU001136,5,0,2026-05-10
2026-05-15,STR031,SKU001137,7,0,2026-05-10
2026-05-15,STR031,SKU001142,1,0,2026-05-05
2026-05-15,STR031,SKU001143,1,2,2026-05-12
2026-05-15,STR031,SKU001144,8,0,2026-05-11
2026-05-15,STR031,SKU001145,6,0,2026-05-04
2026-05-15,STR031,SKU001147,4,0,2026-05-10
2026-05-15,STR031,SKU001148,1,0,2026-05-09
2026-05-15,STR031,SKU001149,6,0,2026-05-07
2026-05-15,STR031,SKU001150,1,0,2026-05-06
2026-05-15,STR031,SKU001151,4,2,2026-05-06
2026-05-15,STR031,SKU001152,3,0,2026-05-08
2026-05-15,STR031,SKU001161,15,0,2026-05-10
2026-05-15,STR031,SKU001163,12,4,2026-05-07
2026-05-15,STR031,SKU001166,6,0,2026-05-08
2026-05-15,STR031,SKU001171,4,0,2026-05-09
2026-05-15,STR031,SKU001172,0,0,2026-05-08
2026-05-15,STR031,SKU001176,0,0,2026-05-07
2026-05-15,STR031,SKU001178,1,0,2026-05-06
2026-05-15,STR031,SKU001179,0,1,2026-05-14
2026-05-15,STR031,SKU001184,9,4,2026-05-14
2026-05-15,STR031,SKU001188,8,8,2026-05-14
2026-05-15,STR031,SKU001194,10,0,2026-05-10
2026-05-15,STR031,SKU001196,8,0,2026-05-13
2026-05-15,STR031,SKU001197,2,4,2026-05-13
2026-05-15,STR031,SKU001199,3,4,2026-05-11
2026-05-15,STR031,SKU001200,5,4,2026-05-12
2026-05-15,STR032,SKU000001,2,12,2026-05-06
2026-05-15,STR032,SKU000002,1,6,2026-05-11
2026-05-15,STR032,SKU000003,5,0,2026-05-12
2026-05-15,STR032,SKU000005,2,0,2026-05-10
2026-05-15,STR032,SKU000006,5,12,2026-05-08
2026-05-15,STR032,SKU000007,24,24,2026-05-14
2026-05-15,STR032,SKU000008,3,6,2026-05-06
2026-05-15,STR032,SKU000009,14,0,2026-05-04
